Date,Region,Country,Supplier Name,Inventory,Lead Time (days),Transport Status,News Sentiment,Weather Condition,Risk Factor,Sentiment Analysis,Sentiment Score,Risk Analysis,Risk Confidence
2024-09-16,North America,Brazil,Lutz-Gutierrez,19690,20,In Transit,Tomato prices soar due to unexpected frost in the region.,Strong winds causing crop damage,High,LABEL_0,0.565018355846405,neutral,0.6680245399475098
2024-10-30,Oceania,Australia,"Newman, Riggs and Martin",81472,5,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,Low,LABEL_0,0.8395679593086243,neutral,0.8381185531616211
2024-07-18,Oceania,South Africa,"Williams, Reeves and Byrd",52460,26,Delayed,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5000081062316895,neutral,0.8484991788864136
2024-08-26,Africa,South Africa,Macdonald-Garcia,18184,12,In Transit,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,Medium,LABEL_1,0.7901261448860168,neutral,0.8136932849884033
2024-03-12,Asia,Australia,Tucker and Sons,45597,12,Delayed,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.7803760766983032
2024-06-14,North America,China,"Heath, Ryan and Wells",92951,2,In Transit,Farmers report higher yields thanks to favorable weather.,Unexpected frost damaging crops,Low,LABEL_2,0.8424614071846008,contradiction,0.980793833732605
2024-03-18,North America,China,"Ruiz, Day and Schmidt",46583,5,In Transit,Delays in transportation cause supply chain disruptions.,Mild rainfall aiding crop growth,High,LABEL_0,0.8567883372306824,neutral,0.768475353717804
2024-09-08,Africa,India,Moore-Mccarthy,46061,21,In Transit,Farmers report higher yields thanks to favorable weather.,Strong winds causing crop damage,High,LABEL_2,0.8424614071846008,contradiction,0.9271942377090454
2024-04-30,Asia,Canada,"Salazar, King and Hunter",48756,25,In Transit,Delays in transportation cause supply chain disruptions.,Mild rainfall aiding crop growth,High,LABEL_0,0.8567883372306824,neutral,0.8056015968322754
2024-10-10,North America,China,Johnson-Bradford,59111,20,In Transit,Tomato prices soar due to unexpected frost in the region.,Strong winds causing crop damage,High,LABEL_0,0.565018355846405,neutral,0.7694554328918457
2025-01-10,South America,Australia,"Pacheco, Chavez and Carter",51415,17,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,Medium,LABEL_0,0.5000081062316895,neutral,0.8751238584518433
2024-08-08,Oceania,USA,Carpenter-Cruz,3073,7,Delayed,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,High,LABEL_0,0.5000081062316895,neutral,0.8436914682388306
2024-02-26,South America,Brazil,Mcgee PLC,27122,17,Delayed,Drought conditions lead to reduced tomato supply.,Sunny and favorable for farming,High,LABEL_0,0.75569087266922,neutral,0.5305584669113159
2024-06-27,North America,Australia,Williams LLC,59554,21,Awaiting Dispatch,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.8293716311454773
2024-03-12,North America,Australia,Stone Group,90397,8,In Transit,Tomato prices soar due to unexpected frost in the region.,Sunny and favorable for farming,Low,LABEL_0,0.565018355846405,neutral,0.7992255091667175
2025-01-08,Africa,USA,Gardner-Martin,82011,11,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.715118944644928
2024-05-09,Asia,South Africa,Gonzalez Ltd,3502,18,Delayed,Export restrictions lead to surplus in local markets.,Strong winds causing crop damage,High,LABEL_0,0.5000081062316895,neutral,0.821093738079071
2024-12-31,Europe,Canada,Arnold-Patel,45424,21,Delayed,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,High,LABEL_0,0.7376754879951477,neutral,0.8679196238517761
2024-02-13,South America,South Africa,Mullins LLC,28688,19,In Transit,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,Medium,LABEL_0,0.75569087266922,neutral,0.6429523229598999
2024-12-14,Oceania,Canada,"Taylor, Farley and Klein",84488,20,Delayed,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.9043124914169312
2024-09-13,South America,India,Moran Inc,21244,19,Delayed,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,High,LABEL_0,0.75569087266922,neutral,0.6246355175971985
2024-04-30,Oceania,China,Pruitt-Jones,9778,18,Delayed,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,High,LABEL_0,0.565018355846405,neutral,0.49825912714004517
2024-11-18,North America,Australia,Austin PLC,77028,15,Delayed,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,High,LABEL_0,0.5000081062316895,neutral,0.8747069239616394
2024-04-05,Europe,Germany,Hodges-Moore,4779,1,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Mild rainfall aiding crop growth,Medium,LABEL_2,0.5472204089164734,neutral,0.6528488993644714
2024-02-02,Europe,Brazil,Guzman-Cameron,39315,17,In Transit,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,Medium,LABEL_0,0.7376754879951477,neutral,0.9139224290847778
2024-07-28,Asia,South Africa,Smith Group,65755,16,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.800404965877533
2024-10-17,South America,Canada,"Maxwell, Palmer and Browning",47453,13,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.8322536945343018
2024-07-16,South America,Brazil,Hobbs LLC,73826,10,In Transit,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.765735387802124
2024-07-29,South America,USA,White-Lowe,54120,25,Delayed,Export restrictions lead to surplus in local markets.,Strong winds causing crop damage,High,LABEL_0,0.5000081062316895,neutral,0.7884534597396851
2024-11-12,Africa,India,Reynolds-Grimes,30786,13,Delayed,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8395679593086243,neutral,0.7721404433250427
2024-12-31,North America,USA,"Ponce, Davis and Ward",98436,5,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.5082167983055115
2024-05-25,Asia,USA,"Hubbard, Hubbard and Lee",53432,30,Delayed,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.8180369138717651
2024-07-25,Europe,China,"Ray, White and Johnson",22551,15,In Transit,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5824687480926514,neutral,0.8000276684761047
2024-07-26,Asia,USA,Carpenter-Drake,92789,3,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,Low,LABEL_0,0.8395679593086243,contradiction,0.9296063780784607
2024-07-21,Asia,Brazil,Romero Ltd,13141,8,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,High humidity increasing pest risks,Low,LABEL_0,0.5000081062316895,neutral,0.8756676316261292
2024-06-06,Oceania,Brazil,"Franklin, Bates and Stephens",51847,11,In Transit,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.75569087266922,contradiction,0.9846599698066711
2024-11-18,North America,China,"Hall, Poole and White",84978,26,Delayed,Pest infestation reduces tomato output in key regions.,Unexpected frost damaging crops,High,LABEL_0,0.7376754879951477,neutral,0.8117613792419434
2024-03-02,North America,China,"Yates, Horne and Macdonald",69152,9,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,Low,LABEL_0,0.565018355846405,neutral,0.8618505001068115
2025-01-12,Europe,Australia,Yang-Carson,89758,30,Delayed,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,High,LABEL_2,0.8424614071846008,contradiction,0.9949402809143066
2024-08-26,Europe,Germany,Hooper-Vaughn,1644,29,Delayed,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.710854709148407
2024-03-17,South America,Brazil,Trevino-Stone,62362,11,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,Medium,LABEL_0,0.565018355846405,neutral,0.8569348454475403
2024-03-10,South America,Brazil,"Johnson, Graham and Thomas",98683,3,Delayed,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.783126175403595
2024-09-14,Asia,South Africa,Robinson Ltd,12637,20,In Transit,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.7943592071533203
2024-11-19,South America,Germany,Glover Ltd,66285,15,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Strong winds causing crop damage,High,LABEL_0,0.5824687480926514,neutral,0.8158129453659058
2024-08-12,South America,South Africa,"Williams, Gonzalez and Gibson",10696,7,In Transit,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.730117678642273
2024-09-07,South America,USA,"Johnson, Bean and Jones",94500,7,In Transit,Pest infestation reduces tomato output in key regions.,Sunny and favorable for farming,Medium,LABEL_0,0.7376754879951477,neutral,0.8563091158866882
2024-07-26,Oceania,Germany,Griffith Ltd,47200,7,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Mild rainfall aiding crop growth,Low,LABEL_2,0.5472204089164734,neutral,0.7190102934837341
2024-06-06,South America,USA,Thomas-Schwartz,91479,19,Delayed,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,High,LABEL_1,0.7901261448860168,neutral,0.7264966368675232
2024-04-05,Asia,Brazil,"Gallegos, Hayes and Greer",43121,2,Delayed,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,High,LABEL_0,0.565018355846405,neutral,0.748367190361023
2024-04-12,Asia,USA,"Dickerson, Fields and Bradley",68328,11,Delayed,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,High,LABEL_0,0.75569087266922,neutral,0.847440779209137
2024-01-24,North America,Canada,Hubbard Ltd,76486,30,In Transit,Tomato prices soar due to unexpected frost in the region.,Sunny and favorable for farming,High,LABEL_0,0.565018355846405,neutral,0.8424168229103088
2024-09-04,North America,Germany,Lee LLC,26114,30,Delayed,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,High,LABEL_0,0.5824687480926514,neutral,0.8495732545852661
2024-09-08,Europe,China,"Chen, Page and Obrien",98193,14,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.814987063407898
2024-11-04,Oceania,Australia,"Owens, Hamilton and Evans",69057,14,In Transit,Heavy rainfall damages crops in major producing areas.,Drought leading to crop failure,Medium,LABEL_0,0.8395679593086243,contradiction,0.9779455661773682
2024-07-07,Europe,Canada,"Holland, Aguilar and Green",93142,5,In Transit,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.7401822805404663
2024-08-10,Oceania,Australia,Nelson Inc,16155,5,In Transit,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.774496853351593
2024-05-21,North America,Germany,Ross LLC,93955,20,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.5272549390792847
2024-07-07,Asia,China,"Smith, Green and Santiago",3355,1,In Transit,Drought conditions lead to reduced tomato supply.,Sunny and favorable for farming,Medium,LABEL_0,0.75569087266922,contradiction,0.5307788848876953
2024-03-13,Africa,Canada,"Weber, Davis and Conway",15222,18,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.7943612337112427
2024-02-13,Asia,Canada,Ferguson-Wilkerson,55846,5,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,Low,LABEL_0,0.5000081062316895,neutral,0.8665985465049744
2024-07-03,Oceania,South Africa,"Contreras, Ali and Roth",49556,11,In Transit,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.7747434973716736
2024-05-26,Oceania,Germany,"Baldwin, Clark and Gallagher",20534,14,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Drought leading to crop failure,Medium,LABEL_0,0.565018355846405,contradiction,0.7954306602478027
2025-01-19,South America,Brazil,Williamson-Kelley,84500,16,In Transit,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,Medium,LABEL_1,0.7901261448860168,neutral,0.8796207308769226
2024-05-16,Europe,Canada,"Rios, Gonzalez and Fischer",4119,27,Delayed,Farmers report higher yields thanks to favorable weather.,Sunny and favorable for farming,High,LABEL_2,0.8424614071846008,neutral,0.85326087474823
2024-04-21,Europe,China,Ross Inc,41983,15,In Transit,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5824687480926514,neutral,0.8203938007354736
2024-02-11,Oceania,India,Adams-Anderson,60558,23,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,High,LABEL_0,0.5824687480926514,neutral,0.8668573498725891
2024-12-14,South America,India,"Cox, Hughes and Young",16329,29,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Sunny and favorable for farming,High,LABEL_0,0.5000081062316895,neutral,0.5200021862983704
2024-09-05,Asia,South Africa,Nelson Inc,95047,11,Delayed,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.7723441123962402
2024-04-30,South America,Germany,Elliott-Mcfarland,94316,21,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,High,LABEL_0,0.5824687480926514,neutral,0.8649318218231201
2024-02-21,Asia,Germany,"Tucker, Green and Hawkins",27279,22,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,High,LABEL_0,0.5824687480926514,neutral,0.7764679789543152
2024-07-20,Africa,Germany,"Solis, Wilson and Matthews",28268,29,Delayed,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,High,LABEL_2,0.5472204089164734,contradiction,0.5668324828147888
2024-11-15,Europe,Canada,"Moon, Dunn and Cortez",62808,17,Delayed,Improved infrastructure reduces transportation delays.,Heavy rainfall causing waterlogging,High,LABEL_2,0.5472204089164734,neutral,0.6214278340339661
